support,itemsets
0.11498292914125612,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'distribution_channel=TA/TO'})"
0.11487387697237625,"frozenset({'hotel=City Hotel', 'adr_bucket=A5', 'deposit_type=No Deposit'})"
0.11476482480349638,"frozenset({'distribution_channel=Direct', 'is_repeated_guest=0'})"
0.11451316595223515,"frozenset({'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.11447122281035828,"frozenset({'is_family_trip=0', 'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.11435378201310303,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'adr_bucket=A3'})"
0.1143034502428508,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'adr_bucket=A2'})"
0.11429506161447542,"frozenset({'adr_bucket=A3', 'is_canceled=0', 'is_family_trip=0'})"
0.11416084356046943,"frozenset({'hotel=City Hotel', 'adr_bucket=A2', 'meal=BB'})"
0.11411890041859256,"frozenset({'is_repeated_guest=0', 'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.11411051179021718,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A1', 'meal=BB'})"
0.11406856864834031,"frozenset({'is_canceled=1', 'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.11375818939845146,"frozenset({'market_segment=Groups', 'distribution_channel=TA/TO', 'meal=BB'})"
0.11363235997282084,"frozenset({'market_segment=Groups', 'hotel=City Hotel', 'distribution_channel=TA/TO'})"
0.11354008506069173,"frozenset({'is_canceled=0', 'adr_bucket=A1', 'meal=BB'})"
0.11347297603368874,"frozenset({'adr_bucket=A5', 'meal=BB', 'is_family_trip=0'})"
0.11345619877693798,"frozenset({'meal=BB', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.11340586700668574,"frozenset({'is_canceled=1', 'stay_bucket=4-7'})"
0.11340586700668574,"frozenset({'customer_type=Transient', 'adr_bucket=A2', 'deposit_type=No Deposit'})"
0.11327164895267974,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'is_family_trip=0'})"
0.11320453992567675,"frozenset({'is_family_trip=0', 'is_canceled=0', 'adr_bucket=A4'})"
0.11311226501354764,"frozenset({'is_repeated_guest=0', 'is_canceled=1', 'stay_bucket=4-7'})"
0.11303676735816927,"frozenset({'reserved_room_type=A', 'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.11297804695954164,"frozenset({'customer_type=Transient', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.11285221753391103,"frozenset({'deposit_type=No Deposit', 'lead_time_bucket=1-30', 'stay_bucket=2-3'})"
0.1123069566895117,"frozenset({'reserved_room_type=A', 'adr_bucket=A3', 'meal=BB'})"
0.11214757275037958,"frozenset({'customer_type=Transient', 'hotel=City Hotel', 'adr_bucket=A5'})"
0.11195463429774598,"frozenset({'customer_type=Transient-Party', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.11180363898698924,"frozenset({'stay_bucket=1', 'distribution_channel=TA/TO'})"
0.11167780956135863,"frozenset({'reserved_room_type=A', 'meal=BB', 'lead_time_bucket=91-180'})"
0.11161070053435562,"frozenset({'is_family_trip=0', 'lead_time_bucket=31-90', 'stay_bucket=2-3'})"
0.11137581893984515,"frozenset({'is_canceled=0', 'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.11127515539934066,"frozenset({'customer_type=Transient-Party', 'is_canceled=0', 'meal=BB'})"
0.11123321225746378,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'stay_bucket=4-7'})"
0.11121643500071303,"frozenset({'hotel=City Hotel', 'stay_bucket=1'})"
0.11114932597371004,"frozenset({'customer_type=Transient', 'is_canceled=0', 'lead_time_bucket=31-90'})"
0.11109060557508242,"frozenset({'market_segment=Online TA', 'lead_time_bucket=91-180'})"
0.11097316477782718,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'adr_bucket=A4'})"
0.11093961026432568,"frozenset({'distribution_channel=TA/TO', 'market_segment=Online TA', 'lead_time_bucket=91-180'})"
0.11093961026432568,"frozenset({'market_segment=Online TA', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.11092283300757493,"frozenset({'market_segment=Groups', 'stay_bucket=2-3'})"
0.11086411260894731,"frozenset({'is_repeated_guest=0', 'market_segment=Online TA', 'lead_time_bucket=91-180'})"
0.11081378083869506,"frozenset({'customer_type=Transient-Party', 'hotel=City Hotel', 'meal=BB'})"
0.11075506044006744,"frozenset({'market_segment=Groups', 'is_family_trip=0', 'stay_bucket=2-3'})"
0.11070472866981519,"frozenset({'lead_time_bucket=181-365', 'customer_type=Transient'})"
0.11061245375768608,"frozenset({'distribution_channel=Direct', 'is_repeated_guest=0', 'deposit_type=No Deposit'})"
0.11041951530505247,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A', 'stay_bucket=2-3'})"
0.11022657685241886,"frozenset({'lead_time_bucket=181-365', 'is_repeated_guest=0', 'customer_type=Transient'})"
0.11015946782541587,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'lead_time_bucket=91-180'})"
0.11002524977140987,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=1-30', 'stay_bucket=2-3'})"
0.10991619760253,"frozenset({'customer_type=Transient', 'adr_bucket=A3', 'meal=BB'})"
0.10984069994715163,"frozenset({'customer_type=Transient', 'adr_bucket=A2', 'distribution_channel=TA/TO'})"
0.10970648189314565,"frozenset({'is_canceled=0', 'reserved_room_type=D'})"
0.10968970463639491,"frozenset({'is_canceled=0', 'deposit_type=No Deposit', 'reserved_room_type=D'})"
0.10963098423776728,"frozenset({'meal=HB', 'is_family_trip=0'})"
0.10911088927849408,"frozenset({'is_canceled=0', 'stay_bucket=1', 'meal=BB'})"
0.10907733476499258,"frozenset({'market_segment=Online TA', 'adr_bucket=A5', 'meal=BB'})"
0.10897667122448808,"frozenset({'is_canceled=0', 'market_segment=Online TA', 'lead_time_bucket=1-30'})"
0.10885084179885747,"frozenset({'market_segment=Groups', 'is_repeated_guest=0', 'stay_bucket=2-3'})"
0.10838946723821188,"frozenset({'distribution_channel=TA/TO', 'is_repeated_guest=0', 'stay_bucket=1'})"
0.1082888036977074,"frozenset({'customer_type=Transient', 'is_canceled=1', 'deposit_type=Non Refund'})"
0.1082888036977074,"frozenset({'customer_type=Transient', 'deposit_type=Non Refund'})"
0.10826363781258126,"frozenset({'customer_type=Transient', 'is_family_trip=0', 'deposit_type=Non Refund'})"
0.10814619701532602,"frozenset({'meal=HB', 'is_repeated_guest=0', 'is_family_trip=0'})"
0.10794486993431704,"frozenset({'hotel=City Hotel', 'deposit_type=Non Refund'})"
0.1079280926775663,"frozenset({'hotel=City Hotel', 'is_family_trip=0', 'deposit_type=Non Refund'})"
0.10784420639381255,"frozenset({'market_segment=Online TA', 'reserved_room_type=D'})"
0.10781904050868643,"frozenset({'reserved_room_type=A', 'stay_bucket=1', 'meal=BB'})"
0.10780226325193568,"frozenset({'hotel=City Hotel', 'meal=BB', 'market_segment=Offline TA/TO'})"
0.1077938746235603,"frozenset({'customer_type=Transient', 'is_repeated_guest=0', 'deposit_type=Non Refund'})"
0.10774354285330806,"frozenset({'hotel=City Hotel', 'is_canceled=1', 'deposit_type=Non Refund'})"
0.10773515422493268,"frozenset({'market_segment=Online TA', 'deposit_type=No Deposit', 'reserved_room_type=D'})"
0.10761771342767744,"frozenset({'distribution_channel=TA/TO', 'market_segment=Online TA', 'reserved_room_type=D'})"
0.1075002726304222,"frozenset({'customer_type=Transient', 'adr_bucket=A2', 'meal=BB'})"
0.10742477497504382,"frozenset({'hotel=City Hotel', 'is_repeated_guest=0', 'deposit_type=Non Refund'})"
0.1073073341777886,"frozenset({'reserved_room_type=A', 'market_segment=Groups', 'stay_bucket=2-3'})"
0.1072066706372841,"frozenset({'distribution_channel=Direct', 'is_family_trip=0'})"
0.10718150475215797,"frozenset({'reserved_room_type=A', 'hotel=City Hotel', 'deposit_type=Non Refund'})"
0.10716472749540723,"frozenset({'meal=BB', 'market_segment=Online TA', 'lead_time_bucket=1-30'})"
0.10711439572515498,"frozenset({'is_family_trip=0', 'lead_time_bucket=1-30', 'stay_bucket=2-3'})"
0.1071060070967796,"frozenset({'is_repeated_guest=0', 'market_segment=Online TA', 'reserved_room_type=D'})"
0.1069466231576475,"frozenset({'meal=HB', 'deposit_type=No Deposit'})"
0.1069466231576475,"frozenset({'adr_bucket=A5', 'market_segment=Online TA', 'is_family_trip=0'})"
0.10693823452927212,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'stay_bucket=1'})"
0.10692984590089674,"frozenset({'is_repeated_guest=0', 'is_canceled=0', 'reserved_room_type=D'})"
0.106913068644146,"frozenset({'lead_time_bucket=31-90', 'distribution_channel=TA/TO', 'stay_bucket=2-3'})"
0.1068124051036415,"frozenset({'market_segment=Groups', 'hotel=City Hotel', 'meal=BB'})"
0.10670335293476163,"frozenset({'is_canceled=0', 'reserved_room_type=A', 'adr_bucket=A2'})"
0.10666979842126013,"frozenset({'is_canceled=0', 'distribution_channel=TA/TO', 'lead_time_bucket=91-180'})"
0.10650202585375265,"frozenset({'is_canceled=0', 'stay_bucket=4-7', 'market_segment=Online TA'})"
0.1064181395699989,"frozenset({'customer_type=Transient', 'market_segment=Online TA', 'adr_bucket=A4'})"
0.10636780779974667,"frozenset({'customer_type=Transient', 'is_canceled=0', 'adr_bucket=A5'})"
0.10620003523223917,"frozenset({'customer_type=Transient', 'adr_bucket=A1', 'deposit_type=No Deposit'})"
0.10613292620523618,"frozenset({'hotel=Resort Hotel', 'stay_bucket=4-7', 'distribution_channel=TA/TO'})"
0.10607420580660856,"frozenset({'customer_type=Transient-Party', 'distribution_channel=TA/TO', 'stay_bucket=2-3'})"
0.1058644900972242,"frozenset({'meal=HB', 'distribution_channel=TA/TO'})"
0.10585610146884883,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'deposit_type=Non Refund'})"
0.10578899244184584,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'adr_bucket=A1'})"
0.1057302720432182,"frozenset({'distribution_channel=TA/TO', 'hotel=City Hotel', 'adr_bucket=A5'})"
0.10570510615809209,"frozenset({'is_canceled=1', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.10555411084733535,"frozenset({'lead_time_bucket=31-90', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.10554572221895998,frozenset({'market_segment=Direct'})
0.10540311553657862,"frozenset({'meal=HB', 'is_repeated_guest=0', 'deposit_type=No Deposit'})"
0.10533600650957561,"frozenset({'market_segment=Direct', 'deposit_type=No Deposit'})"
0.10522695434069575,"frozenset({'customer_type=Transient', 'is_canceled=0', 'stay_bucket=1'})"
0.10496690686105915,"frozenset({'lead_time_bucket=181-365', 'reserved_room_type=A', 'hotel=City Hotel'})"
0.1049501296043084,"frozenset({'meal=HB', 'is_repeated_guest=0', 'distribution_channel=TA/TO'})"
0.10485785469217929,"frozenset({'is_family_trip=0', 'market_segment=Online TA', 'adr_bucket=A4'})"
0.1046565276111703,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'lead_time_bucket=31-90'})"
0.10463975035441955,"frozenset({'is_canceled=0', 'adr_bucket=A2', 'meal=BB'})"
0.10438809150315832,"frozenset({'hotel=City Hotel', 'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.10433775973290607,"frozenset({'customer_type=Transient-Party', 'hotel=City Hotel', 'is_canceled=0'})"
0.1042958165910292,"frozenset({'meal=BB', 'deposit_type=Non Refund'})"
0.10425387344915232,"frozenset({'is_family_trip=0', 'meal=BB', 'deposit_type=Non Refund'})"
0.10418676442214933,"frozenset({'is_canceled=1', 'stay_bucket=4-7', 'distribution_channel=TA/TO'})"
0.1039686600843896,"frozenset({'is_canceled=1', 'meal=BB', 'deposit_type=Non Refund'})"
0.10396027145601423,"frozenset({'is_canceled=0', 'reserved_room_type=D', 'is_family_trip=0'})"
0.10396027145601423,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'adr_bucket=A1'})"
0.10378411026013136,"frozenset({'market_segment=Online TA', 'reserved_room_type=D', 'is_family_trip=0'})"
0.10375894437500524,"frozenset({'is_repeated_guest=0', 'meal=BB', 'deposit_type=Non Refund'})"
0.103708612604753,"frozenset({'is_repeated_guest=0', 'hotel=City Hotel', 'stay_bucket=1'})"
0.10370022397637763,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'market_segment=Offline TA/TO'})"
0.1034150106116149,"frozenset({'lead_time_bucket=181-365', 'reserved_room_type=A', 'meal=BB'})"
0.10339823335486414,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'adr_bucket=A1'})"
0.10332273569948577,"frozenset({'stay_bucket=1', 'distribution_channel=TA/TO', 'is_family_trip=0'})"
0.1033143470711104,"frozenset({'customer_type=Transient', 'distribution_channel=Direct'})"
0.1032472380441074,"frozenset({'lead_time_bucket=31-90', 'market_segment=Online TA', 'meal=BB'})"
0.10322207215898128,"frozenset({'hotel=City Hotel', 'stay_bucket=1', 'is_family_trip=0'})"
0.1031214086184768,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'market_segment=Online TA'})"
0.1030542995914738,"frozenset({'distribution_channel=Direct', 'deposit_type=No Deposit', 'is_family_trip=0'})"
0.10278586348346182,"frozenset({'distribution_channel=Direct', 'market_segment=Direct'})"
0.10275230896996032,"frozenset({'is_canceled=0', 'adr_bucket=A2', 'distribution_channel=TA/TO'})"
0.10263486817270508,"frozenset({'stay_bucket=1', 'distribution_channel=TA/TO', 'deposit_type=No Deposit'})"
0.10260131365920358,"frozenset({'distribution_channel=Direct', 'market_segment=Direct', 'deposit_type=No Deposit'})"
0.10224060263906248,"frozenset({'lead_time_bucket=181-365', 'customer_type=Transient', 'distribution_channel=TA/TO'})"
0.10214832772693337,"frozenset({'reserved_room_type=A', 'meal=BB', 'deposit_type=Non Refund'})"
0.10208960732830574,"frozenset({'reserved_room_type=A', 'stay_bucket=4-7', 'market_segment=Online TA'})"
0.10162823276766016,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'lead_time_bucket=31-90'})"
0.10161984413928478,"frozenset({'market_segment=Groups', 'distribution_channel=TA/TO', 'stay_bucket=2-3'})"
0.10157790099740792,"frozenset({'adr_bucket=A3', 'stay_bucket=2-3'})"
0.10152756922715567,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=1-30'})"
0.10151918059878029,"frozenset({'is_canceled=0', 'distribution_channel=TA/TO', 'adr_bucket=A4'})"
0.10146046020015267,"frozenset({'distribution_channel=Direct', 'meal=BB'})"
0.1014520715717773,"frozenset({'market_segment=Groups', 'is_canceled=1'})"
0.10141012842990042,"frozenset({'market_segment=Groups', 'is_canceled=1', 'is_family_trip=0'})"
0.10135979665964819,"frozenset({'customer_type=Transient', 'market_segment=Online TA', 'lead_time_bucket=91-180'})"
0.10135140803127281,"frozenset({'hotel=City Hotel', 'stay_bucket=1', 'deposit_type=No Deposit'})"
0.1011249150651377,"frozenset({'distribution_channel=Direct', 'is_canceled=0'})"
0.10104102878138396,"frozenset({'customer_type=Transient', 'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.10088164484225184,"frozenset({'adr_bucket=A4', 'stay_bucket=2-3'})"
0.10087325621387647,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'adr_bucket=A1'})"
0.10083131307199959,"frozenset({'hotel=Resort Hotel', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.10077259267337198,"frozenset({'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.10048737930860925,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'stay_bucket=1'})"
0.1004706020518585,"frozenset({'customer_type=Transient', 'market_segment=Online TA', 'reserved_room_type=D'})"
0.10045382479510775,"frozenset({'lead_time_bucket=181-365', 'customer_type=Transient', 'is_family_trip=0'})"
0.10038671576810476,"frozenset({'reserved_room_type=A', 'meal=BB', 'adr_bucket=A4'})"
0.100369938511354,"frozenset({'hotel=Resort Hotel', 'stay_bucket=4-7', 'customer_type=Transient'})"
0.10034477262622789,"frozenset({'is_canceled=1', 'stay_bucket=4-7', 'is_family_trip=0'})"
0.10031121811272639,"frozenset({'hotel=City Hotel', 'adr_bucket=A5', 'meal=BB'})"
0.10030282948435101,"frozenset({'distribution_channel=Direct', 'is_canceled=0', 'deposit_type=No Deposit'})"
0.1002441090857234,"frozenset({'is_repeated_guest=0', 'adr_bucket=A4', 'stay_bucket=2-3'})"
0.10017700005872039,"frozenset({'lead_time_bucket=181-365', 'is_canceled=1'})"
0.10008472514659128,"frozenset({'customer_type=Transient', 'distribution_channel=Direct', 'deposit_type=No Deposit'})"
0.1000427820047144,"frozenset({'distribution_channel=TA/TO', 'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.0999169525790838,"frozenset({'adr_bucket=A3', 'is_repeated_guest=0', 'stay_bucket=2-3'})"
0.09990856395070842,"frozenset({'hotel=Resort Hotel', 'stay_bucket=2-3'})"
0.09979112315345318,"frozenset({'distribution_channel=Direct', 'is_repeated_guest=0', 'is_family_trip=0'})"
0.09957301881569344,"frozenset({'market_segment=Groups', 'is_canceled=1', 'is_repeated_guest=0'})"
0.09951429841706583,"frozenset({'is_repeated_guest=0', 'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.09944718939006283,"frozenset({'hotel=City Hotel', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.09914519876854935,"frozenset({'is_canceled=1', 'lead_time_bucket=91-180'})"
0.09905292385642024,"frozenset({'is_family_trip=0', 'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.09905292385642024,"frozenset({'is_canceled=1', 'is_repeated_guest=0', 'lead_time_bucket=91-180'})"
0.09895226031591574,"frozenset({'customer_type=Transient', 'is_canceled=1', 'stay_bucket=4-7'})"
0.0989019285456635,"frozenset({'is_repeated_guest=0', 'market_segment=Direct'})"
0.09873415597815602,"frozenset({'distribution_channel=Direct', 'meal=BB', 'deposit_type=No Deposit'})"
0.09870899009302989,"frozenset({'is_repeated_guest=0', 'market_segment=Direct', 'deposit_type=No Deposit'})"
0.09867543557952839,"frozenset({'hotel=City Hotel', 'lead_time_bucket=31-90', 'market_segment=Online TA'})"
0.09865026969440227,"frozenset({'hotel=City Hotel', 'market_segment=Online TA', 'adr_bucket=A4'})"
0.09858316066739928,"frozenset({'adr_bucket=A3', 'is_family_trip=0', 'stay_bucket=2-3'})"
0.0985412175255224,"frozenset({'hotel=City Hotel', 'reserved_room_type=D'})"
0.09845733124176866,"frozenset({'distribution_channel=TA/TO', 'meal=BB', 'deposit_type=Non Refund'})"
0.09840699947151642,"frozenset({'adr_bucket=A3', 'is_canceled=0', 'distribution_channel=TA/TO'})"
0.09839861084314104,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'adr_bucket=A4'})"
0.09830633593101192,"frozenset({'lead_time_bucket=181-365', 'is_canceled=1', 'is_repeated_guest=0'})"
0.09814695199187981,"frozenset({'hotel=City Hotel', 'deposit_type=No Deposit', 'reserved_room_type=D'})"
0.09777785234336334,"frozenset({'reserved_room_type=A', 'market_segment=Groups', 'is_canceled=1'})"
0.09774429782986184,"frozenset({'hotel=City Hotel', 'meal=BB', 'deposit_type=Non Refund'})"
0.0975933025191051,"frozenset({'meal=BB', 'market_segment=Online TA', 'reserved_room_type=D'})"
0.0975597480056036,"frozenset({'hotel=City Hotel', 'adr_bucket=A5', 'is_family_trip=0'})"
0.09738358680972074,"frozenset({'distribution_channel=Direct', 'is_repeated_guest=0', 'market_segment=Direct'})"
0.0972661460124655,"frozenset({'lead_time_bucket=91-180', 'stay_bucket=2-3'})"
0.0970732075598319,"frozenset({'hotel=City Hotel', 'is_repeated_guest=0', 'reserved_room_type=D'})"
